"","x"
"1",301593
"2",301592.00000809
"3",301591.000019495
"4",301590.000034217
"5",301589.000052254
"6",301588.000073606
"7",301587.000098274
"8",301586.000126258
"9",301585.000157557
"10",301584.000192172
"11",301583.000230103
"12",301582.000271349
"13",301581.000315911
"14",301580.000363788
"15",301579.000414981
"16",301578.000469489
"17",301577.000527313
"18",301576.000588452
"19",301575.000652907
"20",301574.000720678
"21",301573.000791763
"22",301572.000866165
"23",301571.000943881
"24",301570.001024914
"25",301569.001109261
"26",301568.001196924
"27",301567.001287903
"28",301566.001382196
"29",301565.001479806
"30",301564.00158073
"31",301563.00168497
"32",301562.001792526
"33",301561.001903396
"34",301560.002017582
"35",301559.002135083
"36",301558.0022559
"37",301557.002380032
"38",301556.002507479
"39",301555.002638242
"40",301554.002772319
"41",301553.002909712
"42",301552.003050421
"43",301551.003194444
"44",301550.003341783
"45",301549.003492437
"46",301548.003646406
"47",301547.00380369
"48",301546.00396429
"49",301545.004128204
"50",301544.004295434
"51",301543.004465979
"52",301542.004639839
"53",301541.004817014
"54",301540.004997505
"55",301539.00518131
"56",301538.005368431
"57",301537.005558866
"58",301536.005752617
"59",301535.005949683
"60",301534.006150063
"61",301533.006353759
"62",301532.00656077
"63",301531.006771096
"64",301530.006984737
"65",301529.007201693
"66",301528.007421963
"67",301527.007645549
"68",301526.00787245
"69",301525.008102666
"70",301524.008336196
"71",301523.008573042
"72",301522.008813202
"73",301521.009056678
"74",301520.009303468
"75",301519.009553573
"76",301518.009806993
"77",301517.010063728
"78",301516.010323778
"79",301515.010587142
"80",301514.010853822
"81",301513.011123816
"82",301512.011397125
"83",301511.011673749
"84",301510.011953687
"85",301509.012236941
"86",301508.012523509
"87",301507.012813392
"88",301506.013106589
"89",301505.013403102
"90",301504.013702929
"91",301503.014006071
"92",301502.014312527
"93",301501.014622298
"94",301500.014935384
"95",301499.015251785
"96",301498.0155715
"97",301497.015894529
"98",301496.016220874
"99",301495.016550533
"100",301494.016883506
"101",301493.017219795
"102",301492.017559398
"103",301491.017902315
"104",301490.018248547
"105",301489.018598093
"106",301488.018950954
"107",301487.01930713
"108",301486.01966662
"109",301485.020029425
"110",301484.020395544
"111",301483.020764977
"112",301482.021137725
"113",301481.021513788
"114",301480.021893165
"115",301479.022275856
"116",301478.022661862
"117",301477.023051182
"118",301476.023443817
"119",301475.023839766
"120",301474.024239029
"121",301473.024641607
"122",301472.025047499
"123",301471.025456706
"124",301470.025869227
"125",301469.026285062
"126",301468.026704212
"127",301467.027126676
"128",301466.027552454
"129",301465.027981546
"130",301464.028413953
"131",301463.028849674
"132",301462.029288709
"133",301461.029731059
"134",301460.030176722
"135",301459.0306257
"136",301458.031077992
"137",301457.031533599
"138",301456.031992519
"139",301455.032454754
"140",301454.032920303
"141",301453.033389166
"142",301452.033861343
"143",301451.034336834
"144",301450.03481564
"145",301449.035297759
"146",301448.035783193
"147",301447.036271941
"148",301446.036764003
"149",301445.037259379
"150",301444.037758069
"151",301443.038260073
"152",301442.038765391
"153",301441.039274023
"154",301440.039785969
"155",301439.040301229
"156",301438.040819803
"157",301437.041341691
"158",301436.041866893
"159",301435.042395409
"160",301434.042927239
"161",301433.043462383
"162",301432.044000841
"163",301431.044542612
"164",301430.045087698
"165",301429.045636097
"166",301428.046187811
"167",301427.046742838
"168",301426.047301179
"169",301425.047862834
"170",301424.048427803
"171",301423.048996085
"172",301422.049567682
"173",301421.050142592
"174",301420.050720816
"175",301419.051302354
"176",301418.051887206
"177",301417.052475371
"178",301416.05306685
"179",301415.053661643
"180",301414.05425975
"181",301413.05486117
"182",301412.055465904
"183",301411.056073952
"184",301410.056685313
"185",301409.057299988
"186",301408.057917977
"187",301407.058539279
"188",301406.059163895
"189",301405.059791825
"190",301404.060423068
"191",301403.061057625
"192",301402.061695495
"193",301401.062336679
"194",301400.062981177
"195",301399.063628988
"196",301398.064280113
"197",301397.064934551
"198",301396.065592303
"199",301395.066253368
"200",301394.066917747
"201",301393.067585439
"202",301392.068256445
"203",301391.068930764
"204",301390.069608397
"205",301389.070289343
"206",301388.070973603
"207",301387.071661176
"208",301386.072352063
"209",301385.073046262
"210",301384.073743776
"211",301383.074444602
"212",301382.075148743
"213",301381.075856196
"214",301380.076566963
"215",301379.077281043
"216",301378.077998436
"217",301377.078719143
"218",301376.079443163
"219",301375.080170496
"220",301374.080901143
"221",301373.081635103
"222",301372.082372376
"223",301371.083112963
"224",301370.083856863
"225",301369.084604076
"226",301368.085354602
"227",301367.086108441
"228",301366.086865594
"229",301365.087626059
"230",301364.088389838
"231",301363.089156931
"232",301362.089927336
"233",301361.090701054
"234",301360.091478086
"235",301359.092258431
"236",301358.093042088
"237",301357.093829059
"238",301356.094619343
"239",301355.09541294
"240",301354.09620985
"241",301353.097010074
"242",301352.09781361
"243",301351.098620459
"244",301350.099430621
"245",301349.100244097
"246",301348.101060885
"247",301347.101880986
"248",301346.102704401
"249",301345.103531128
"250",301344.104361168
"251",301343.105194521
"252",301342.106031187
"253",301341.106871166
"254",301340.107714458
"255",301339.108561063
"256",301338.109410981
"257",301337.110264212
"258",301336.111120755
"259",301335.111980612
"260",301334.112843781
"261",301333.113710263
"262",301332.114580058
"263",301331.115453165
"264",301330.116329586
"265",301329.117209319
"266",301328.118092365
"267",301327.118978724
"268",301326.119868396
"269",301325.12076138
"270",301324.121657677
"271",301323.122557287
"272",301322.123460209
"273",301321.124366445
"274",301320.125275993
"275",301319.126188853
"276",301318.127105027
"277",301317.128024512
"278",301316.128947311
"279",301315.129873422
"280",301314.130802846
"281",301313.131735583
"282",301312.132671632
"283",301311.133610993
"284",301310.134553668
"285",301309.135499655
"286",301308.136448954
"287",301308.136448954
"288",301307.137401566
"289",301306.138357491
"290",301305.139316728
"291",301304.140279277
"292",301303.141245139
"293",301302.142214314
"294",301301.143186801
"295",301300.1441626
"296",301299.145141712
"297",301298.146124137
"298",301297.147109874
"299",301296.148098923
"300",301295.149091285
"301",301294.150086959
"302",301293.151085945
"303",301292.152088244
"304",301291.153093856
"305",301290.154102779
"306",301289.155115016
"307",301288.156130564
"308",301287.157149425
"309",301286.158171598
"310",301285.159197083
"311",301284.160225881
"312",301283.161257991
"313",301282.162293413
"314",301281.163332147
"315",301280.164374194
"316",301279.165419553
"317",301278.166468224
"318",301277.167520208
"319",301276.168575503
"320",301275.169634111
"321",301274.170696031
"322",301273.171761263
"323",301272.172829808
"324",301271.173901664
"325",301270.174976833
"326",301269.176055314
"327",301268.177137107
"328",301267.178222212
"329",301266.179310629
"330",301265.180402358
"331",301264.1814974
"332",301263.182595753
"333",301262.183697419
"334",301261.184802396
"335",301260.185910686
"336",301259.187022287
"337",301258.188137201
"338",301257.189255426
"339",301256.190376964
"340",301255.191501814
"341",301254.192629975
"342",301253.193761449
"343",301252.194896234
"344",301251.196034331
"345",301250.197175741
"346",301249.198320462
"347",301248.199468495
"348",301247.20061984
"349",301246.201774497
"350",301245.202932466
"351",301244.204093746
"352",301243.205258339
"353",301242.206426243
"354",301241.207597459
"355",301240.208771987
"356",301239.209949827
"357",301238.211130979
"358",301237.212315442
"359",301236.213503217
"360",301235.214694304
"361",301234.215888703
"362",301233.217086413
"363",301232.218287435
"364",301231.219491769
"365",301230.220699415
"366",301229.221910372
"367",301228.223124641
"368",301227.224342221
"369",301226.225563114
"370",301225.226787317
"371",301224.228014833
"372",301223.22924566
"373",301222.230479799
"374",301221.231717249
"375",301220.232958011
"376",301219.234202085
"377",301218.23544947
"378",301217.236700167
"379",301216.237954175
"380",301215.239211495
"381",301214.240472126
"382",301213.241736069
"383",301212.243003323
"384",301211.244273889
"385",301210.245547767
"386",301209.246824956
"387",301208.248105456
"388",301207.249389268
"389",301206.250676391
"390",301205.251966825
"391",301204.253260571
"392",301203.254557629
"393",301202.255857998
"394",301201.257161678
"395",301200.25846867
"396",301199.259778973
"397",301198.261092587
