x,y,id
15.223705418206942,36.32340849118921,0
15.234715830919807,36.32422276327295,0
15.233709962524358,36.333132577865506,0
15.22269832605862,36.33231804204932,0
15.223705418206942,36.32340849118921,0
14.786262364839232,36.38075002306411,1
14.79726752033394,36.381605723333166,1
14.796209657292858,36.390504672749806,1
14.785203280647893,36.38964869584308,1
14.786262364839232,36.38075002306411,1
15.545413016218546,36.44327483613427,2
15.556449745902123,36.44406167386767,2
15.555476279975938,36.452978906070555,2
15.544438314994723,36.45219181361282,2
15.545413016218546,36.44327483613427,2
14.35903355804306,36.46127888635305,3
14.370036424490586,36.46217561959861,3
14.368926643475602,36.47106341943712,3
14.357922557244894,36.470166396906194,3
14.35903355804306,36.46127888635305,3
13.331038220265203,36.38793277969237,4
13.341995393768238,36.38892243755331,4
13.34077170519586,36.39778177406507,4
13.329813332343118,36.39679179771003,4
13.331038220265203,36.38793277969237,4
14.622530177882705,36.5350203611543,5
14.6335519882679,36.535894299008376,5
14.63246939798986,36.54478885131016,5
14.62144635949291,36.54391463153482,5
14.622530177882705,36.5350203611543,5
14.632733087556486,36.553907069396814,6
14.643757904439651,36.55478044966382,6
14.642675739098292,36.56367523587567,6
14.631649692810589,36.562801573917014,6
14.632733087556486,36.553907069396814,6
13.53608026155857,36.48967015468041,7
13.547059092092255,36.49064331480233,7
13.54585422403518,36.4995084292725,7
13.534874184782577,36.49853495610824,7
13.53608026155857,36.48967015468041,7
14.729029061714124,36.6135631644346,8
14.74006541571824,36.61442884340295,8
14.738991963666484,36.623325998952836,8
14.727954375237836,36.622460040880334,8
14.729029061714124,36.6135631644346,8
15.106999331609716,36.66137269356711,9
15.118054182371965,36.66220427038619,9
15.117022399733436,36.6711107580684,9
15.105966306267968,36.67027891299479,9
15.106999331609716,36.66137269356711,9
15.117803744525464,36.66413306305682,10
15.128859316720524,36.664963690301796,10
15.127828675834207,36.67387043695537,10
15.11677186061654,36.673039541762236,10
15.117803744525464,36.66413306305682,10
15.138857659349892,36.67775582705683,11
15.149915816206802,36.67858476240535,11
15.148887092652503,36.68749200052234,11
15.137827691645187,36.68666279779516,11
15.138857659349892,36.67775582705683,11
14.927187352324587,36.68134802713817,12
14.93823956588894,36.682196685090965,12
14.93718630045478,36.691098718215166,12
14.926132845489944,36.69024978669256,12
14.927187352324587,36.68134802713817,12
15.151932510925002,36.70529651751308,13
15.16299500662842,36.706124768690884,13
15.161966761943798,36.715032283009265,13
15.150903020217308,36.714203764742805,13
15.151932510925002,36.70529651751308,13
15.28458085282905,36.71917356825519,14
15.295649303990292,36.719989753208374,14
15.294635864772221,36.72890043845614,14
15.283566164907155,36.72808399024996,14
15.28458085282905,36.71917356825519,14
14.83554781115094,36.703946999350144,15
14.84660041656175,36.70480461278948,15
14.845535714233504,36.71370432342816,15
14.834481867346211,36.71284643367019,15
14.83554781115094,36.703946999350144,15
15.115404262158666,36.72891215606217,16
15.12646904223308,36.72974425790476,16
15.125435694099588,36.73865084977728,16
15.114369667058039,36.737818479698674,16
15.115404262158666,36.72891215606217,16
15.116826099029955,36.72975234540982,17
15.127891042671312,36.730584331287325,17
15.126857827261533,36.73949095651451,17
15.115791636581546,36.73865870243974,17
15.116826099029955,36.72975234540982,17
14.823342745121241,36.707777850870585,18
14.834395518315167,36.7086366739332,18
14.83332925979014,36.717536072309265,18
14.822275245060391,36.716676972559156,18
14.823342745121241,36.707777850870585,18
14.827611478927901,36.70906574705505,19
14.838664569856547,36.709924199437935,19
14.837598753852122,36.71882370317002,19
14.826544421247444,36.71796497421953,19
14.827611478927901,36.70906574705505,19
15.700814761073193,36.78852070259424,20
15.711905247851698,36.789299410960496,20
15.710937493522499,36.79821969638724,20
15.699845748181586,36.797440736767214,20
15.700814761073193,36.78852070259424,20
14.626850444210525,36.75659431807928,21
14.637904012945596,36.75747237523132,21
14.636813161079308,36.76636670984473,21
14.625758350674774,36.765488370114376,21
14.626850444210525,36.75659431807928,21
14.230529267237847,36.73248406899451,22
14.241566470792828,36.73339841410128,22
14.240430867563882,36.74228239808521,22
14.22939242975372,36.74136775899034,22
14.230529267237847,36.73248406899451,22
14.54307637320757,36.774375263332765,23
14.554129808875288,36.7752614679074,23
14.55302857159766,36.78415361623012,23
14.541973894408939,36.78326712657827,23
14.54307637320757,36.774375263332765,23
14.540845391806155,36.774756494187244,24
14.551898810368016,36.77564291390033,24
14.550797300066417,36.784535003876734,24
14.539742639993317,36.78364829902023,24
14.540845391806155,36.774756494187244,24
15.122764392491664,36.859341449051286,25
15.13384817155154,36.86017538171638,25
15.132810771367117,36.86908195839517,25
15.12172573718744,36.86824775726899,25
15.122764392491664,36.859341449051286,25
13.743916395741769,36.74833724994348,26
13.754939293583577,36.749297046772526,26
13.75374695768856,36.758167671611346,26
13.74272283224676,36.75720756669581,26
13.743916395741769,36.74833724994348,26
16.042667868264274,36.94688010341642,27
16.0537907617976,36.94762965911518,27
